FlowID,bytes,pkts,beginTime,endTime,SYN,SYNACK,FIN,dur,rate,RTT
57.25.129.163-44.21.182.166-80-53952,916244,648,1403182834299663,1403182838459548,0,1,1,4.159885,1762056.403,0.0
162.70.151.248-189.61.216.101-80-63021,913563,658,1403182825697270,1403182832168102,0,1,1,6.470832,1129453.52313,0.0
47.138.100.239-149.196.91.238-80-8058,906884,610,1403182811857427,1403182849029339,0,1,1,37.171912,195176.185718,0.0
57.25.129.163-70.105.237.87-80-47966,906662,608,1403182813885217,1403182822797362,0,1,1,8.912145,813866.470979,0.0
57.25.129.163-44.17.77.141-80-50445,906407,607,1403182801680721,1403182821678955,0,1,1,19.998234,362594.817122,0.0
46.71.83.175-198.141.97.90-80-2915,906235,610,1403182818876018,1403182835723952,0,1,1,16.847934,430312.701842,0.0
57.45.79.195-155.200.73.79-80-51847,905217,648,1403182816271015,1403182858499346,0,1,1,42.228331,171489.988558,0.0
62.239.96.222-205.173.194.106-80-53060,899442,602,1403182813531512,1403182850391312,0,1,1,36.8598,195213.647388,0.0
63.27.117.255-139.42.87.230-80-41175,895257,641,1403182815625541,1403182815769370,0,1,1,0.143829,49795632.3134,0.0
181.139.99.2-71.40.29.61-30073-41597,893408,667,1403182819626482,1403182820119042,0,1,1,0.49256,14510443.3978,0.0
57.25.129.163-231.128.252.176-80-56127,893382,598,1403182806168965,1403182814041135,0,1,1,7.87217,907888.930244,0.0
48.139.51.240-187.187.162.245-80-51437,892829,599,1403182810633038,1403182810777678,0,1,1,0.14464,49382134.9558,0.0
189.221.27.42-185.176.253.66-80-36307,886050,595,1403182850376342,1403182852736293,0,1,1,2.359951,3003621.68537,0.0
57.25.129.163-44.18.171.158-80-52429,885919,593,1403182813900307,1403182822053691,0,1,1,8.153384,869252.815763,0.0
189.221.27.42-78.58.183.195-80-63437,885902,593,1403182814977453,1403182838820056,0,1,1,23.842603,297250.094715,0.0
189.221.27.42-229.178.212.179-80-53738,885011,592,1403182813342839,1403182826954390,0,1,1,13.611551,520152.920119,0.0
63.12.32.6-209.209.116.130-80-52677,872542,586,1403182827091633,1403182837274874,0,1,1,10.183241,685472.925565,0.0
63.12.32.6-209.209.116.43-80-58161,869602,585,1403182831333006,1403182842115832,0,1,1,10.782826,645175.578276,0.0
68.142.144.78-232.228.73.156-80-58957,868305,756,1403182807624977,1403182840149306,0,1,1,32.524329,213576.735126,0.0
63.12.32.26-39.110.105.116-80-60315,864541,579,1403182812317616,1403182813704643,0,1,1,1.387027,4986440.78306,0.0
50.70.82.205-130.124.50.132-80-34308,863276,580,1403182820984136,1403182839639822,0,1,1,18.655686,370193.194718,0.0
63.27.117.255-205.175.81.195-80-61655,857296,601,1403182807585898,1403182841091923,0,1,1,33.506025,204690.58923,0.0
246.239.100.14-52.88.123.29-80-5144,854395,573,1403182824453043,1403182844231468,0,1,1,19.778425,345586.668301,0.0
39.61.249.224-105.186.170.163-80-50134,853136,983,1403182802553066,1403182802815430,0,1,1,0.262364,26013812.8707,0.0
57.25.128.70-32.193.76.139-80-63622,852428,572,1403182800142735,1403182810186330,0,1,1,10.043595,678982.37633,0.0
78.136.96.75-90.224.240.131-80-59627,852310,580,1403182823029429,1403182845418264,0,1,1,22.388835,304548.226828,0.0
50.70.86.242-144.92.71.113-80-16995,851533,580,1403182804362950,1403182820070020,0,1,1,15.70707,433706.859395,0.0
192.79.225.20-68.142.93.46-80-55970,848632,664,1403182804525273,1403182832036304,0,1,1,27.511031,246775.775143,0.0
57.25.129.163-45.142.179.32-80-59874,847434,569,1403182826386830,1403182836896716,0,1,1,10.509886,645056.663793,0.0
232.192.5.164-139.33.12.221-80-47636,847373,569,1403182832713374,1403182833767011,0,1,1,1.053637,6433889.47047,0.0
219.190.121.51-46.74.193.247-80-52292,841769,599,1403182834950923,1403182851003744,0,1,1,16.052821,419499.600724,0.0
186.68.89.199-156.215.39.193-80-54806,838306,597,1403182817568296,1403182821742672,0,1,1,4.174376,1606574.97073,0.0
192.79.225.165-68.142.93.49-80-63719,837622,640,1403182823692600,1403182849065885,0,1,1,25.373285,264095.721149,0.0
133.254.181.12-63.147.202.212-443-44975,836994,663,1403182810481797,1403182827244433,0,1,1,16.762636,399456.98278,0.0
141.103.213.114-201.127.191.88-65404-443,836134,639,1403182831518413,1403182837169127,1,0,1,5.650714,1183756.95532,69.487
57.25.129.163-198.96.42.57-80-54633,833834,560,1403182808781395,1403182820096083,0,1,1,11.314688,589558.633875,0.0
57.25.129.163-52.159.246.19-80-60450,829820,557,1403182840776945,1403182850786201,0,1,1,10.009256,663242.103109,0.0
141.57.199.135-144.93.139.233-80-49517,826934,570,1403182800715500,1403182820442813,0,1,1,19.727313,335345.822312,0.0
63.12.32.6-62.59.20.184-80-48530,824551,554,1403182804023981,1403182820671466,0,1,1,16.647485,396240.513207,0.0
183.215.110.169-52.133.32.145-80-63476,823014,575,1403182804356848,1403182813554527,0,1,1,9.197679,715844.943056,0.0
63.16.151.142-201.65.200.110-443-59236,821123,554,1403182809943464,1403182812604010,0,1,1,2.660546,2469036.05501,0.0
184.98.253.193-201.127.191.118-50987-443,820901,607,1403182815007406,1403182822096014,1,0,1,7.088608,926445.361346,39.323
92.122.101.23-201.96.35.122-50512-443,817980,640,1403182833495089,1403182837108441,1,0,1,3.613352,1811016.47445,83.547
78.247.161.102-201.96.33.213-4570-443,817568,597,1403182845380727,1403182854441826,1,0,1,9.061099,721826.789444,87.166
183.214.205.56-139.42.109.106-80-54067,815808,546,1403182848595648,1403182849814749,0,1,1,1.219101,5353505.57501,0.0
183.215.107.137-141.57.181.78-3128-42859,813356,550,1403182818350434,1403182825066982,0,1,1,6.716548,968778.604724,0.0
47.173.252.2-148.219.146.58-80-52249,807695,545,1403182827365476,1403182848604812,0,1,1,21.239336,304226.083151,0.0
57.25.129.163-44.159.78.156-80-62809,806718,542,1403182813009193,1403182822961618,0,1,1,9.952425,648459.445813,0.0
57.25.129.163-45.129.104.195-80-55076,805875,569,1403182840747122,1403182850746704,0,1,1,9.999582,644726.949586,0.0
63.12.32.6-209.209.116.223-80-56372,805584,542,1403182836288759,1403182855198013,0,1,1,18.909254,340821.060418,0.0
187.119.42.166-32.193.81.103-443-45989,803754,589,1403182836344303,1403182852974364,0,1,1,16.630061,386651.137359,0.0
52.122.76.184-163.138.197.52-80-57125,803038,538,1403182824539953,1403182846857796,0,1,1,22.317843,287855.058394,0.0
162.70.159.71-153.26.55.88-80-18621,802261,538,1403182804805645,1403182815336249,0,1,1,10.530604,609470.074081,0.0
125.110.231.128-71.168.78.239-80-42295,802111,540,1403182804817810,1403182808042169,0,1,1,3.224359,1990128.27046,0.0
57.25.129.163-199.38.113.151-80-2066,801932,539,1403182818342085,1403182828426907,0,1,1,10.084822,636149.651427,0.0
62.239.96.220-205.175.28.213-80-54218,797187,536,1403182822374531,1403182856870826,0,1,1,34.496295,184874.810469,0.0
68.142.45.97-189.61.234.99-80-55789,796491,573,1403182819153720,1403182853158029,0,1,1,34.004309,187385.898652,0.0
63.12.32.67-48.116.70.254-51413-80,795754,542,1403182829710599,1403182836617348,1,0,1,6.906749,921711.792335,32.276
184.16.97.193-201.96.35.149-55378-443,786290,537,1403182817626476,1403182820196303,1,0,1,2.569827,2447760.10214,59.402
57.25.129.163-34.250.18.214-80-9926,784141,527,1403182827082309,1403182845879758,0,1,1,18.797449,333722.304553,0.0
181.143.223.46-127.10.134.144-80-50426,781735,534,1403182818059783,1403182819694226,0,1,1,1.634443,3826306.57661,0.0
92.112.255.246-201.96.32.170-56073-443,778940,541,1403182840782423,1403182852528738,1,0,1,11.746315,530508.504156,96.714
92.112.48.156-201.127.189.118-53226-443,778007,571,1403182836679055,1403182839885847,1,0,1,3.206792,1940897.94411,82.611
57.25.129.163-44.18.163.171-80-65397,776886,522,1403182831792907,1403182842193678,0,1,1,10.400771,597560.31548,0.0
63.12.32.6-209.209.116.202-80-48528,773158,519,1403182829396434,1403182839561608,0,1,1,10.165174,608475.959192,0.0
232.4.236.109-62.59.20.152-80-35440,771827,518,1403182849039247,1403182849665597,0,1,1,0.62635,9858092.12102,0.0
189.229.145.8-151.44.160.105-1935-50936,769287,585,1403182821894704,1403182848013743,0,1,1,26.119039,235624.90182,0.0
48.139.51.240-187.187.162.245-80-45333,764884,515,1403182809213469,1403182809385636,0,1,1,0.172167,35541491.6912,0.0
57.25.128.70-32.216.102.229-80-12667,764775,534,1403182812754440,1403182815852773,0,1,1,3.098333,1974674.76866,0.0
57.25.128.70-32.193.50.248-80-47056,761020,530,1403182836023742,1403182840071190,0,1,1,4.047448,1504197.21266,0.0
187.119.43.239-156.130.19.121-80-47941,753148,506,1403182846189524,1403182859124636,0,1,1,12.935112,465800.682669,0.0
185.192.54.122-185.176.235.70-80-61074,751734,506,1403182840679726,1403182841304742,0,1,1,0.625016,9621948.87811,0.0
68.142.45.72-185.27.104.21-80-59111,744534,499,1403182804225771,1403182818375748,0,1,1,14.149977,420938.634741,0.0
50.70.82.205-148.216.45.177-80-3662,743861,504,1403182804519722,1403182835498986,0,1,1,30.979264,192092.620406,0.0
183.215.107.129-62.59.27.167-80-48578,742998,531,1403182822065610,1403182853071192,0,1,1,31.005582,191706.899745,0.0
133.254.181.50-63.147.202.250-443-48966,739608,603,1403182815133502,1403182842376596,0,1,1,27.243094,217187.665982,0.0
189.229.145.11-183.202.2.74-1935-51441,737451,528,1403182812676631,1403182816142588,0,1,1,3.465957,1702158.45148,0.0
181.143.223.42-127.10.134.148-80-36661,736852,507,1403182801684763,1403182807691307,0,1,1,6.006544,981398.954207,0.0
78.247.33.7-201.127.187.137-5877-443,731852,535,1403182849433267,1403182859529886,1,0,1,10.096619,579878.868362,110.571
68.142.144.26-232.228.73.156-80-45829,728041,549,1403182820859998,1403182842966572,0,1,1,22.106574,263465.881235,0.0
50.70.86.242-148.218.7.145-80-15324,727549,500,1403182826809808,1403182849924778,0,1,1,23.11497,251801.840971,0.0
57.25.129.163-154.248.2.175-80-52899,726009,487,1403182828409610,1403182846743873,0,1,1,18.334263,316787.863248,0.0
183.215.110.123-54.111.2.169-80-40543,723229,485,1403182824037286,1403182829054606,0,1,1,5.01732,1153171.81284,0.0
46.25.59.89-187.187.160.125-80-10557,718997,483,1403182827141859,1403182829768859,0,1,1,2.627,2189560.71565,0.0
63.12.32.6-209.209.116.31-80-35958,717407,483,1403182838035850,1403182854672659,0,1,1,16.636809,344973.365986,0.0
57.25.128.226-32.193.51.94-80-29724,716291,500,1403182803550685,1403182808371200,0,1,1,4.820515,1188737.71786,0.0
57.25.129.163-52.159.246.19-80-60445,715847,481,1403182820815416,1403182830813588,0,1,1,9.998172,572782.304605,0.0
49.78.254.226-144.93.167.196-80-20471,711958,482,1403182808473736,1403182841169844,0,1,1,32.696108,174200.060753,0.0
68.142.45.82-242.53.178.35-80-17463,709809,490,1403182837243628,1403182844511345,0,1,1,7.267717,781328.166741,0.0
92.98.137.65-201.96.32.205-55778-443,707784,495,1403182807598600,1403182818646816,1,0,1,11.048216,512505.548407,192.906
57.25.128.226-155.115.91.120-80-38621,707595,478,1403182826059923,1403182837637111,0,1,1,11.577188,488958.113145,0.0
57.25.129.163-52.128.25.37-80-4858,703324,473,1403182820624878,1403182829342616,0,1,1,8.717738,645418.800152,0.0
63.27.117.255-205.174.49.132-80-40439,700250,490,1403182804343443,1403182824151393,0,1,1,19.80795,282815.738125,0.0
189.214.10.66-46.86.120.61-56690-443,699850,519,1403182832181054,1403182856425453,1,0,1,24.244399,230931.688593,80.693
201.97.239.120-148.221.10.10-80-56292,694266,467,1403182806996699,1403182810463113,0,1,1,3.466414,1602269.08846,0.0
187.119.43.203-198.96.44.212-80-63840,691649,475,1403182834028065,1403182844233827,0,1,1,10.205762,542163.534678,0.0
187.119.42.166-32.193.50.130-443-15933,691563,560,1403182848761190,1403182855142449,0,1,1,6.381259,866992.548022,0.0
187.119.42.166-32.193.85.179-443-34601,690872,539,1403182845006634,1403182853858138,0,1,1,8.851504,624410.947563,0.0
187.119.42.166-32.193.72.124-443-65020,689902,520,1403182830634845,1403182842525035,0,1,1,11.89019,464182.321729,0.0
191.160.146.239-191.160.157.96-22-42439,689809,485,1403182835132556,1403182841005535,0,1,1,5.872979,939637.618319,0.0
187.119.42.166-32.193.92.134-443-52730,689709,534,1403182841390417,1403182846799802,0,1,1,5.409385,1020018.35699,0.0
187.119.42.166-32.193.50.247-443-53971,689142,531,1403182822971902,1403182829338306,0,1,1,6.366404,865973.31869,0.0
57.25.128.70-32.193.67.161-80-46031,688730,485,1403182822443854,1403182833141574,0,1,1,10.69772,515048.066317,0.0
187.119.43.203-37.221.221.92-80-50356,688135,462,1403182840785949,1403182849050235,0,1,1,8.264286,666128.931162,0.0
191.191.31.90-206.64.222.208-80-59855,687370,469,1403182823464429,1403182855435876,0,1,1,31.971447,171995.968778,0.0
184.150.168.233-201.127.189.118-50999-443,684759,473,1403182831869647,1403182841439794,1,0,1,9.570147,572412.524071,68.186
39.173.207.37-156.238.94.86-12046-55655,682861,490,1403182816116476,1403182823637145,0,1,1,7.520669,726383.251277,0.0
57.255.143.156-156.215.161.252-80-38722,682504,502,1403182808780933,1403182851096632,0,1,1,42.315699,129030.882841,0.0
192.20.19.148-209.209.117.229-80-49311,680995,495,1403182825676761,1403182849048745,0,1,1,23.371984,233097.883346,0.0
68.142.45.24-68.142.238.39-80-49688,680682,461,1403182812557695,1403182846030461,0,1,1,33.472766,162683.179514,0.0
68.142.145.138-205.98.57.151-80-54092,678744,478,1403182810123704,1403182813765536,0,1,1,3.641832,1490994.64226,0.0
57.25.129.163-151.129.85.242-80-5443,676188,465,1403182818496426,1403182844229960,0,1,1,25.733534,210212.246791,0.0
232.4.236.109-209.209.117.140-80-39018,674867,454,1403182800419604,1403182801087791,0,1,1,0.668187,8079977.61106,0.0
57.25.129.163-249.9.180.23-80-63536,674807,453,1403182816202998,1403182836022983,0,1,1,19.819985,272374.373644,0.0
77.32.10.104-201.127.187.214-50366-443,672699,496,1403182816332388,1403182824696610,1,0,1,8.364222,643406.164973,44.406
232.4.236.109-62.59.20.152-80-33783,672434,452,1403182810417960,1403182811054130,0,1,1,0.63617,8456029.04884,0.0
57.25.128.226-32.193.51.58-80-60042,671896,470,1403182804543936,1403182822193265,0,1,1,17.649329,304553.674533,0.0
57.25.128.226-32.216.102.200-80-44302,671850,469,1403182817122503,1403182823231141,0,1,1,6.108638,879868.802178,0.0
156.92.5.105-105.186.158.247-80-21819,669999,449,1403182800026452,1403182855261941,0,1,1,55.235489,97038.9164112,0.0
57.25.129.163-156.130.72.158-80-51204,669304,450,1403182836613358,1403182846624997,0,1,1,10.011639,534820.722161,0.0
186.68.15.116-232.12.207.254-80-49655,668883,482,1403182843605264,1403182851847032,0,1,1,8.241768,649261.663274,0.0
126.91.205.62-106.83.13.242-443-45641,665507,776,1403182819704345,1403182858082494,0,1,1,38.378149,138726.23195,0.0
68.142.144.69-127.8.181.164-80-55204,664595,598,1403182809076068,1403182839502139,0,1,1,30.426071,174743.561204,0.0
90.221.229.53-156.105.167.69-80-49521,664477,445,1403182801301836,1403182806088277,0,1,1,4.786441,1110598.87712,0.0
184.154.103.13-201.96.35.213-49279-443,662186,458,1403182841281161,1403182850713117,1,0,1,9.431956,561653.17141,70.713
183.215.99.86-229.150.226.151-80-49206,661939,467,1403182817534634,1403182827024777,0,1,1,9.490143,558001.286177,0.0
162.174.204.60-183.92.135.38-80-3190,661249,445,1403182836141522,1403182849047005,0,1,1,12.905483,409902.6747,0.0
63.12.32.6-209.209.116.197-80-57371,660779,449,1403182802104348,1403182820130606,0,1,1,18.026258,293251.766395,0.0
57.25.129.163-37.221.220.145-80-51456,660394,444,1403182845605488,1403182854196089,0,1,1,8.590601,614992.129189,0.0
46.71.83.142-35.49.168.216-80-63743,659225,444,1403182833199730,1403182846429971,0,1,1,13.230241,398617.077346,0.0
57.25.129.163-142.29.145.217-80-61953,657065,441,1403182838090726,1403182845030254,0,1,1,6.939528,757475.148166,0.0
49.60.118.239-62.155.80.188-443-46024,655432,1018,1403182811300614,1403182859131107,0,1,1,47.830493,109625.798756,0.0
49.248.211.194-152.205.251.208-80-51136,652774,471,1403182831139721,1403182845641801,0,1,1,14.50208,360099.516759,0.0
224.205.68.168-87.126.249.109-443-56475,648761,457,1403182807282129,1403182812451834,0,1,1,5.169705,1003942.77817,0.0
181.142.212.89-90.70.192.141-80-59484,646036,434,1403182847870942,1403182852113773,0,1,1,4.242831,1218122.52244,0.0
47.163.35.5-77.190.68.92-80-41388,641917,430,1403182805627991,1403182806563370,0,1,1,0.935379,5490112.564,0.0
68.142.144.92-114.241.0.92-80-45069,638833,617,1403182801248202,1403182843230989,0,1,1,41.982787,121732.366172,0.0
192.20.19.148-209.209.117.235-80-46278,637179,462,1403182811819565,1403182836425182,0,1,1,24.605617,207165.380165,0.0
88.10.206.245-206.97.41.127-14499-80,634081,453,1403182833310582,1403182842705330,1,0,1,9.394748,539945.084211,87.242
232.4.236.109-62.59.20.152-80-35287,628978,423,1403182844930766,1403182845535190,0,1,1,0.604424,8324990.40409,0.0
232.4.236.109-62.59.20.152-80-35410,628978,423,1403182848078672,1403182848953185,0,1,1,0.874513,5753858.43321,0.0
224.205.68.184-144.92.117.60-443-49357,621191,440,1403182804879920,1403182830231138,0,1,1,25.351218,196027.188911,0.0
151.127.35.58-57.15.220.174-80-32868,621112,429,1403182800040548,1403182827981113,0,1,1,27.940565,177838.064477,0.0
33.156.133.148-90.75.171.118-24903-443,621051,440,1403182814628735,1403182826372377,1,0,1,11.743642,423072.161089,207.704
187.119.43.163-32.193.84.49-80-52093,619583,416,1403182838633871,1403182846210607,0,1,1,7.576736,654195.157387,0.0
181.143.223.42-127.10.134.146-80-46466,618951,428,1403182807737156,1403182813815160,0,1,1,6.078004,814676.660298,0.0
246.27.150.194-156.212.202.7-80-34036,613536,416,1403182825114950,1403182827462362,0,1,1,2.347412,2090935.89025,0.0
128.242.47.166-139.42.114.202-80-50518,611458,411,1403182806183087,1403182813543784,0,1,1,7.360697,664565.325811,0.0
181.139.99.2-71.40.29.61-30048-41589,611036,457,1403182817568388,1403182817836236,0,1,1,0.267848,18250231.4746,0.0
57.25.128.70-32.123.118.202-80-40952,607487,407,1403182805562229,1403182813575260,0,1,1,8.013031,606499.088797,0.0
63.12.32.6-209.209.116.254-80-36184,606993,412,1403182830781786,1403182847986229,0,1,1,17.204443,282249.416619,0.0
144.175.61.77-124.42.25.26-80-12197,606169,490,1403182824435361,1403182851115503,0,1,1,26.680142,181758.852708,0.0
144.175.61.77-124.42.25.26-80-12184,605721,479,1403182812236208,1403182846964684,0,1,1,34.728476,139532.987281,0.0
63.105.65.145-206.118.111.119-80-52903,603062,404,1403182810039244,1403182810428979,0,1,1,0.389735,12378913.8774,0.0
141.57.199.217-144.92.226.55-80-56884,602980,418,1403182835504215,1403182842895233,0,1,1,7.391018,652662.461382,0.0
141.242.58.69-201.96.35.85-49943-443,602887,417,1403182808079304,1403182821171033,1,0,1,13.091729,368407.870343,88.536
68.142.45.88-157.253.148.133-80-55474,602054,436,1403182809303111,1403182845567338,0,1,1,36.264227,132814.963904,0.0
181.143.223.42-127.10.134.144-80-46626,600674,414,1403182810760498,1403182816368053,0,1,1,5.607555,856949.597463,0.0
57.255.143.157-231.132.254.239-80-26753,599625,403,1403182847781465,1403182856885945,0,1,1,9.10448,526883.468358,0.0
62.16.153.56-32.193.84.39-443-61302,597440,424,1403182836591949,1403182859862125,0,1,1,23.270176,205392.516155,0.0
57.25.128.226-32.193.51.94-80-37935,597430,417,1403182849233176,1403182856868191,0,1,1,7.635015,625989.601854,0.0
44.255.70.114-166.58.102.19-80-63116,596344,407,1403182837283781,1403182844698880,0,1,1,7.415099,643383.453141,0.0
50.119.244.155-63.147.203.220-80-55546,595266,400,1403182803056651,1403182833185983,0,1,1,30.129332,158056.209145,0.0
63.12.32.26-190.136.180.4-80-53246,591641,460,1403182831822368,1403182857968404,0,1,1,26.146036,181026.599979,0.0
144.43.77.147-68.142.4.56-80-33825,589905,397,1403182801198069,1403182814196080,0,1,1,12.998011,363074.011862,0.0
62.77.225.126-190.100.118.77-80-17365,588997,428,1403182822339043,1403182833503924,0,1,1,11.164881,422035.487884,0.0
39.196.114.17-206.118.145.241-38052-443,587086,458,1403182827391540,1403182829000948,1,0,1,1.609408,2918270.56905,36.524
222.118.195.69-205.98.63.220-80-33114,583775,398,1403182804411340,1403182836238809,0,1,1,31.827469,146734.884888,0.0
232.12.119.94-181.143.30.234-43185-25,583511,412,1403182800708281,1403182802505082,1,0,1,1.796801,2597999.44457,32.741
190.77.85.176-154.17.156.219-80-19270,583031,412,1403182811039871,1403182856992288,0,1,1,45.952417,101501.690325,0.0
46.71.82.71-154.19.58.113-80-18851,582198,393,1403182802911629,1403182812131928,0,1,1,9.220299,505144.57286,0.0
192.20.19.148-209.209.117.238-80-55577,580594,419,1403182809840883,1403182835928797,0,1,1,26.087914,178042.291921,0.0
50.119.255.155-187.187.160.105-80-34809,579756,390,1403182813707491,1403182819995830,0,1,1,6.288339,737563.289765,0.0
189.165.195.232-153.26.55.237-80-54540,577507,544,1403182805655789,1403182843820537,0,1,1,38.164748,121055.587738,0.0
139.33.184.120-209.109.133.143-80-13260,576101,402,1403182816485024,1403182823761796,0,1,1,7.276772,633358.857471,0.0
57.25.128.229-52.133.49.19-80-35020,575560,408,1403182845920484,1403182853315729,0,1,1,7.395245,622627.107013,0.0
188.133.0.139-63.216.200.19-52943-443,573066,11448,1403182803711255,1403182829043390,1,0,1,25.332135,180976.771204,22.529
57.25.128.70-52.158.92.9-80-52479,572808,385,1403182825398600,1403182840577102,0,1,1,15.178502,301904.891537,0.0
51.192.111.26-186.237.228.216-80-44254,571520,482,1403182809867048,1403182847837582,0,1,1,37.970534,120413.371063,0.0
62.77.225.126-148.217.200.225-80-11513,571334,387,1403182833066433,1403182846404806,0,1,1,13.338373,342670.878975,0.0
62.239.96.230-205.173.194.106-80-54710,570995,385,1403182823495086,1403182856668809,0,1,1,33.173723,137698.141387,0.0
181.143.223.42-127.10.134.149-80-56713,570819,394,1403182852021397,1403182856865610,0,1,1,4.844213,942681.917579,0.0
232.4.236.109-62.59.20.152-80-35152,569726,384,1403182841147223,1403182841671384,0,1,1,0.524161,8695435.18118,0.0
68.142.45.83-47.1.164.181-80-50723,567346,381,1403182829842478,1403182833479452,0,1,1,3.636974,1247951.7313,0.0
49.248.211.194-148.218.214.240-80-51374,566855,385,1403182828863130,1403182849149583,0,1,1,20.286453,223540.310374,0.0
57.25.129.163-36.3.78.169-80-49514,565926,382,1403182830631350,1403182839237789,0,1,1,8.606439,526048.926856,0.0
63.43.223.173-214.186.45.88-80-53008,561205,396,1403182821531993,1403182835884539,0,1,1,14.352546,312811.399455,0.0
57.25.128.70-198.80.204.229-80-53874,560134,398,1403182840781089,1403182848030201,0,1,1,7.249112,618154.609834,0.0
68.142.144.26-232.228.73.147-80-40577,558700,503,1403182844483570,1403182857422826,0,1,1,12.939256,345429.443548,0.0
57.25.129.163-44.21.182.196-80-27013,557947,400,1403182802997442,1403182822937743,0,1,1,19.940301,223846.972019,0.0
181.143.223.42-127.10.134.149-80-56449,557796,386,1403182849602141,1403182859782230,0,1,1,10.180089,438342.729617,0.0
191.46.33.237-181.130.232.127-6156-443,556574,408,1403182848329635,1403182850331810,1,0,1,2.002175,2223877.53318,19.787
188.132.160.234-205.174.27.14-80-18556,556228,380,1403182817529070,1403182851546417,0,1,1,34.017347,130810.436217,0.0
155.29.189.112-46.115.65.87-80-56824,555335,373,1403182813245443,1403182815813634,0,1,1,2.568191,1729886.91262,0.0
80.240.60.215-139.33.15.209-80-56390,554669,372,1403182845140331,1403182848788425,0,1,1,3.648094,1216348.04366,0.0
50.119.255.201-144.92.112.43-80-26609,553925,380,1403182815054236,1403182834492698,0,1,1,19.438462,227970.710852,0.0
191.181.253.185-201.96.33.186-52663-443,553353,385,1403182839907554,1403182845454907,1,0,1,5.547353,798006.544743,48.955
141.57.190.249-186.61.39.224-53219-53171,551849,371,1403182807026134,1403182807262259,0,1,1,0.236125,18696842.774,0.0
63.27.117.255-205.173.183.148-80-50965,551567,388,1403182833182823,1403182835298133,0,1,1,2.11531,2085999.68799,0.0
90.21.19.56-70.136.18.102-80-29303,548500,369,1403182815357707,1403182826821004,0,1,1,11.463297,382786.906769,0.0
181.143.223.43-127.10.134.149-80-45323,547862,379,1403182840446386,1403182848028163,0,1,1,7.581777,578082.9481,0.0
88.77.105.122-201.96.33.85-37072-443,547779,419,1403182852244461,1403182855116097,1,0,1,2.871636,1526040.20844,92.944
57.25.129.163-156.166.88.71-80-53817,547332,369,1403182830887970,1403182838325432,0,1,1,7.437462,588729.865107,0.0
53.16.125.107-99.109.119.127-19428-443,544887,438,1403182803844302,1403182837982992,1,0,1,34.13869,127687.852111,234.224
51.194.37.99-77.160.47.109-80-51016,543667,449,1403182816325637,1403182840232433,0,1,1,23.906796,181928.854038,0.0
39.18.45.116-141.57.181.68-80-58431,541425,382,1403182825408096,1403182828888420,0,1,1,3.480324,1244539.30151,0.0
57.25.129.163-32.193.84.29-80-40654,541280,364,1403182832088985,1403182834081063,0,1,1,1.992078,2173730.1451,0.0
57.25.129.163-44.21.182.180-80-62836,541034,384,1403182815392701,1403182823842618,0,1,1,8.449917,512226.569799,0.0
123.18.69.237-105.186.158.230-80-42550,539584,389,1403182850568687,1403182852349924,0,1,1,1.781237,2423412.49368,0.0
57.25.129.163-115.92.74.120-80-12878,539195,364,1403182807858697,1403182817290828,0,1,1,9.432131,457326.133405,0.0
48.18.183.128-77.191.178.181-8099-4770,538662,362,1403182850288959,1403182855431771,0,1,1,5.142812,837926.021795,0.0
192.20.19.148-209.209.117.234-80-51464,537580,378,1403182837281753,1403182854828174,0,1,1,17.546421,245100.696034,0.0
141.53.20.25-78.27.254.29-36386-25,535519,376,1403182819365990,1403182821287168,1,0,1,1.921178,2229960.99268,50.059
187.119.182.138-152.205.236.154-80-38176,534123,503,1403182823950611,1403182834525402,0,1,1,10.574791,404072.666779,0.0
57.25.129.163-148.132.32.189-80-1821,530697,357,1403182850327665,1403182858031953,0,1,1,7.704288,551066.626793,0.0
246.12.25.114-52.88.101.125-80-49640,530280,358,1403182824918794,1403182840391001,0,1,1,15.472207,274184.542645,0.0
189.221.29.234-232.47.18.215-58205-22,529860,757,1403182849675097,1403182859182121,1,0,1,9.507024,445868.233845,39.416
57.25.129.163-231.133.132.29-80-5153,529610,356,1403182801719100,1403182810020038,0,1,1,8.300938,510409.787424,0.0
133.204.216.250-66.170.230.149-1315-8090,527389,374,1403182849322203,1403182849690177,1,0,1,0.367974,11465788.3437,13.988
63.105.65.147-206.118.116.45-80-27535,527033,354,1403182849120580,1403182849999874,0,1,1,0.879294,4795056.03359,0.0
187.119.43.163-32.123.134.102-80-49415,524425,358,1403182831979723,1403182854541156,0,1,1,22.561433,185954.500319,0.0
39.173.201.66-148.218.18.188-12046-57374,524305,357,1403182804346315,1403182839525311,0,1,1,35.178996,119231.373175,0.0
183.215.99.206-55.164.164.157-80-37042,524162,352,1403182812809102,1403182815644337,0,1,1,2.835235,1478994.15745,0.0
57.25.128.70-32.193.93.41-80-11312,521901,366,1403182818234710,1403182820585768,0,1,1,2.351058,1775884.72934,0.0
141.236.189.114-201.96.35.149-54314-443,520489,413,1403182809480034,1403182820239184,1,0,1,10.75915,387011.241594,53.713
134.131.68.104-90.75.171.20-53150-443,519184,361,1403182813172894,1403182827212898,1,0,1,14.040004,295831.254749,25.898
232.181.94.2-46.196.20.245-80-49971,512207,347,1403182808959613,1403182840489037,0,1,1,31.529424,129962.919716,0.0
